Verbal,Quantitative,Analytical_Writing,CGPA,Age,Admitted
540,790,6.0,4.82,24,0
560,790,4.5,3.7,36,0
720,690,3.5,4.45,22,0
650,730,5.0,4.14,21,0
490,720,3.5,4.76,22,0
540,770,4.5,3.5,24,0
570,700,6.0,4.85,21,0
580,690,5.0,4.69,21,0
520,700,5.0,3.9,24,0
620,800,3.0,4.42,22,1
490,750,2.5,3.35,23,0
570,720,2.0,4.01,24,0
560,780,4.0,3.62,23,0
630,730,3.0,4.47,21,0
610,760,4.5,3.83,20,1
710,690,5.0,4.76,25,0
610,680,4.0,4.75,20,0
660,700,3.0,4.3,31,0
500,680,6.0,4.29,22,0
640,730,4.5,3.37,23,0
530,710,5.0,4.51,22,0
620,720,4.5,3.77,24,0
630,770,4.5,3.94,31,1
640,780,2.5,4.52,25,1
670,720,6.0,4.05,22,0
500,700,3.0,4.16,24,0
500,680,5.5,3.58,21,0
500,780,3.5,3.85,22,0
680,710,3.5,4.07,24,0
580,680,6.0,3.74,23,0
540,740,5.5,4.6,25,0
720,790,3.0,3.65,23,1
660,700,2.5,4.43,22,0
510,790,5.0,4.6,24,0
720,720,3.0,4.22,21,0
530,720,4.5,4.37,24,0
540,690,6.0,4.22,23,0
690,700,2.0,3.72,23,0
550,730,6.0,4.0,36,0
580,730,5.0,4.45,22,0
550,750,3.0,4.53,22,0
590,730,6.0,4.41,24,0
490,760,4.5,4.31,22,0
660,800,6.0,3.69,24,1
510,690,4.0,3.57,22,0
670,690,6.0,3.38,24,0
560,680,2.0,3.67,24,0
590,730,2.5,3.93,23,0
620,740,4.0,4.04,24,0
520,730,2.5,4.54,22,0
500,770,5.0,3.74,25,0
660,720,3.5,4.09,22,0
530,770,2.0,3.56,36,0
640,730,4.5,4.73,22,0
660,740,3.5,3.9,42,0
540,760,4.0,3.64,25,0
550,760,4.5,3.73,23,0
680,770,4.5,3.83,36,1
570,770,6.0,4.02,42,0
530,790,6.0,4.23,31,0
560,720,6.0,4.71,21,0
600,720,5.0,3.61,23,0
590,700,4.0,4.76,24,0
600,680,4.0,3.73,24,0
530,760,3.5,4.4,24,0
670,750,3.0,4.5,24,1
600,730,4.5,4.39,21,0
720,730,3.5,3.55,21,0
640,720,4.5,3.49,22,0
660,740,4.0,3.98,22,0
690,800,2.0,3.35,22,1
620,750,4.5,3.82,36,1
710,700,3.5,4.48,31,0
630,690,2.5,3.37,21,0
600,740,6.0,3.33,42,0
550,780,5.0,3.7,21,0
650,680,5.5,3.88,22,0
620,790,5.0,4.67,22,1
590,700,6.0,3.42,22,0
670,690,5.5,3.8,24,0
500,710,5.5,4.3,21,0
690,690,6.0,4.3,23,0
650,770,5.5,4.12,25,1
580,790,2.0,4.04,25,0
690,680,5.5,4.05,21,0
550,780,4.0,3.96,22,0
500,730,2.0,3.56,24,0
560,790,2.0,4.23,25,0
510,750,5.5,3.54,22,0
660,680,5.0,3.35,24,0
720,700,6.0,3.97,24,0
610,770,3.0,4.53,23,1
650,780,6.0,3.96,24,1
570,790,5.5,3.36,42,0
620,730,2.0,3.5,31,0
700,770,5.5,4.75,22,1
710,770,3.0,4.02,24,1
620,690,6.0,4.76,22,0
670,700,4.0,3.59,22,0
660,750,6.0,3.44,22,1
670,690,3.5,4.25,22,0
620,740,3.5,3.54,23,0
710,730,6.0,4.62,21,0
690,780,5.5,3.35,21,1
690,740,5.5,4.01,25,0
630,780,3.5,3.57,36,1
700,690,5.5,3.92,22,0
700,800,3.0,3.58,22,1
650,770,2.0,4.7,24,1
690,740,3.5,3.9,25,0
550,680,3.0,3.5,42,0
530,780,2.0,4.52,24,0
480,720,5.0,3.39,25,0
720,720,4.0,4.53,21,0
660,800,4.0,3.56,42,1
480,690,3.5,3.75,22,0
720,720,2.0,3.5,22,0
700,780,4.5,4.3,25,1
590,770,3.0,3.92,24,0
530,700,4.0,4.63,22,0
570,790,5.5,3.76,21,0
580,730,2.5,3.38,25,0
720,780,5.0,3.78,25,1
570,700,2.5,4.62,23,0
550,720,6.0,4.61,36,0
660,710,2.0,4.27,25,0
710,760,2.0,3.67,22,1
640,790,2.0,4.72,25,1
520,760,2.0,4.14,20,0
480,750,3.0,3.51,22,0
550,690,5.0,4.01,42,0
650,740,5.5,4.04,23,0
700,750,5.5,3.86,25,1
520,680,3.0,4.72,20,0
670,720,6.0,3.44,21,0
550,790,5.5,3.61,22,0
520,680,6.0,3.87,22,0
630,790,5.5,3.62,22,1
500,790,4.5,3.64,23,0
500,700,2.0,3.56,22,0
700,690,5.5,4.5,42,0
660,760,4.5,4.18,25,1
580,680,4.5,3.35,25,0
570,710,6.0,4.37,22,0
700,720,2.0,4.36,25,0
650,800,4.5,3.51,25,1
640,700,2.0,4.25,23,0
580,780,2.5,4.62,23,0
590,680,3.0,4.28,21,0
560,770,3.5,4.65,23,0
540,740,2.0,4.12,20,0
580,740,3.5,3.63,31,0
530,720,5.5,4.27,22,0
570,750,3.5,4.71,23,0
600,780,3.0,4.73,21,1
720,750,3.0,3.48,22,1
590,790,6.0,3.44,25,0
500,790,2.5,4.13,21,0
570,760,5.5,4.45,25,0
580,750,3.0,3.7,23,0
700,780,6.0,3.9,21,1
620,760,6.0,4.34,22,1
620,700,3.0,4.03,24,0
520,750,2.5,4.83,23,0
590,730,2.5,3.96,20,0
630,710,3.5,4.48,24,0
680,730,5.0,4.31,25,0
680,780,6.0,3.43,22,1
530,680,4.0,4.21,24,0
680,690,4.5,4.64,22,0
530,800,4.0,3.82,25,0
590,770,2.0,4.84,42,0
500,800,4.0,3.43,25,0
490,710,3.0,4.81,24,0
510,710,5.0,4.53,21,0
560,740,4.0,3.87,24,0
700,740,3.5,3.53,23,0
550,690,4.0,4.63,21,0
570,780,3.5,3.45,20,0
680,770,3.0,3.89,25,1
630,770,2.0,3.34,24,1
490,790,6.0,3.79,22,0
520,760,3.0,4.14,24,0
690,770,5.0,3.41,22,1
680,710,4.0,4.46,21,0
610,700,4.0,4.57,23,0
630,690,5.0,4.21,21,0
620,720,4.0,3.59,22,0
520,780,2.5,3.96,24,0
550,700,4.0,3.41,25,0
640,790,2.0,4.41,42,1
620,690,6.0,4.04,22,0
550,700,3.5,3.55,22,0
650,690,2.5,3.32,21,0
720,770,2.0,3.62,22,1
680,700,2.0,3.45,36,0
560,700,4.5,4.55,22,0
620,780,4.5,4.35,42,1
720,700,5.5,4.21,22,0
640,760,3.5,4.34,22,1
690,770,2.0,3.32,20,1
600,710,2.0,4.79,21,0
510,780,5.0,4.0,23,0
630,680,6.0,3.53,22,0
700,730,2.0,4.24,22,0
570,700,4.5,3.41,24,0
690,720,2.5,4.3,24,0
590,750,3.5,4.31,23,0
540,800,2.0,4.76,23,0
610,750,4.0,3.4,24,1
710,690,5.0,4.66,21,0
650,740,2.5,4.51,31,0
610,700,5.0,3.85,23,0
480,790,5.0,3.92,24,0
540,790,5.5,3.59,23,0
630,760,2.5,4.47,31,1
560,680,4.5,3.69,22,0
570,770,4.5,4.33,25,0
500,790,6.0,3.39,22,0
480,770,5.0,3.96,24,0
590,700,3.5,4.5,22,0
690,790,5.0,3.68,36,1
480,730,3.5,4.05,23,0
690,690,2.5,4.77,24,0
610,740,5.5,4.09,24,0
580,760,5.5,4.64,25,0
480,790,5.0,3.81,23,0
570,800,4.0,4.59,22,0
610,800,5.5,3.4,24,1
710,770,2.5,3.95,31,1
600,710,6.0,3.55,22,0
580,700,3.0,4.78,22,0
480,730,2.0,4.19,25,0
580,680,3.0,4.17,22,0
640,750,4.0,4.65,23,1
680,740,4.5,4.28,42,0
600,710,4.0,4.24,21,0
520,720,4.5,4.4,24,0
560,760,3.5,4.3,24,0
700,690,5.5,3.76,22,0
510,750,2.5,4.28,36,0
670,680,3.0,3.43,24,0
550,690,2.5,4.54,22,0
600,790,4.5,3.84,23,1
520,770,5.5,4.28,24,0
670,710,2.0,3.59,23,0
530,720,3.0,4.27,42,0
660,780,3.0,3.59,23,1
660,780,5.5,3.64,21,1
510,800,5.5,4.62,24,0
620,720,2.5,4.31,42,0
640,680,2.5,3.5,42,0
530,750,3.5,3.41,24,0
700,710,4.5,3.35,22,0
720,740,4.5,4.7,25,0
720,780,4.0,3.9,42,1
570,730,6.0,4.08,20,0
530,760,3.0,3.47,25,0
590,800,3.0,3.47,22,0
680,780,4.0,3.95,23,1
580,770,5.5,3.47,23,0
690,800,2.0,3.87,21,1
540,710,5.0,4.4,24,0
570,780,3.0,4.8,21,0
510,710,4.5,3.34,22,0
590,800,5.0,4.25,36,0
610,790,6.0,3.81,22,1
630,800,3.5,4.56,23,1
650,700,4.0,3.73,23,0
560,760,5.5,3.87,22,0
510,690,2.0,3.64,21,0
610,730,4.5,4.26,20,0
570,750,5.0,3.37,24,0
560,720,3.0,3.91,22,0
560,680,4.5,4.43,21,0
510,720,2.0,4.46,21,0
590,770,2.0,3.45,21,0
610,730,4.5,4.81,22,0
630,770,2.5,4.78,21,1
540,800,6.0,3.79,22,0
670,800,5.0,4.29,22,1
660,800,2.5,3.82,31,1
710,740,3.0,4.68,24,0
520,710,3.0,4.73,24,0
660,740,5.5,4.79,20,0
590,700,2.5,3.71,22,0
580,710,6.0,3.89,31,0
480,700,3.0,3.72,31,0
610,710,3.0,3.7,23,0
510,800,4.5,3.58,22,0
480,790,6.0,4.25,21,0
490,690,4.5,4.52,24,0
580,710,4.5,4.65,24,0
660,750,4.5,4.8,21,1
650,690,5.0,3.53,21,0
600,800,3.5,4.22,25,1
680,800,2.5,4.6,42,1
530,800,2.5,3.59,42,0
700,750,4.0,3.33,25,1
590,790,5.5,3.72,42,0
590,730,4.5,3.53,42,0
510,750,2.0,3.45,31,0
720,720,5.0,4.2,25,0
720,690,2.0,4.61,21,0
560,780,5.0,4.19,24,0
500,680,5.0,3.44,36,0
510,750,2.5,4.8,22,0
650,730,4.0,3.78,25,0
510,800,5.5,3.67,22,0
550,750,6.0,4.39,22,0
620,720,3.5,4.39,21,0
720,780,5.5,4.3,23,1
540,700,3.5,4.75,22,0
520,750,5.0,4.66,24,0
570,700,3.0,4.41,24,0
590,710,5.0,3.42,22,0
490,680,4.5,4.51,24,0
510,690,3.5,3.83,22,0
640,780,5.0,4.63,21,1
690,760,3.5,3.91,21,1
600,730,2.5,3.91,31,0
670,700,6.0,3.98,24,0
530,760,5.5,4.02,24,0
630,800,5.0,3.58,21,1
670,740,4.5,3.89,24,0
530,770,2.5,3.46,24,0
530,790,2.0,4.76,22,0
650,690,4.0,4.57,31,0
520,700,5.0,3.73,22,0
670,730,4.0,4.15,23,0
610,730,2.5,3.43,22,0
620,710,5.5,3.94,22,0
520,700,4.0,4.07,23,0
660,700,4.0,3.88,23,0
520,700,6.0,4.4,23,0
640,770,4.5,4.73,25,1
500,720,6.0,3.36,36,0
630,790,2.0,3.57,20,1
500,790,5.5,3.35,23,0
660,690,2.0,4.24,42,0
580,730,3.0,3.35,22,0
570,730,4.0,4.27,21,0
600,730,2.5,4.5,25,0
700,780,5.0,3.98,36,1
590,720,5.5,4.04,23,0
480,720,4.5,3.72,23,0
580,690,2.0,4.36,36,0
660,750,4.0,3.33,24,1
500,690,2.5,3.57,25,0
670,740,3.0,4.32,31,0
500,750,5.0,4.6,20,0
550,690,6.0,4.37,22,0
510,750,2.5,4.35,24,0
490,700,4.0,3.81,31,0
650,750,3.5,3.38,24,1
660,720,3.5,4.43,24,0
640,690,2.0,4.8,31,0
620,760,3.0,3.62,42,1
620,740,5.0,4.67,22,0
700,690,2.0,3.72,20,0
710,770,6.0,4.09,22,1
620,780,3.5,4.49,24,1
550,700,2.0,3.88,21,0
700,730,3.0,3.95,23,0
600,710,5.5,3.33,21,0
490,760,3.5,4.58,23,0
560,740,3.5,4.45,36,0
630,740,3.0,3.77,21,0
720,720,3.0,3.89,22,0
600,690,3.5,4.62,21,0
540,720,6.0,4.03,22,0
620,760,4.5,3.67,24,1
680,750,5.5,3.88,21,1
580,680,3.5,3.49,22,0
640,750,4.5,4.01,42,1
520,790,2.0,3.79,42,0
510,700,3.0,3.77,20,0
600,770,6.0,4.37,24,1
550,720,2.0,4.16,22,0
580,700,3.5,3.74,20,0
570,690,3.0,3.98,24,0
660,760,2.5,4.66,22,1
510,700,6.0,3.5,24,0
710,690,3.5,4.24,22,0
560,680,2.5,3.34,22,0
480,730,2.0,4.83,23,0
600,780,4.0,4.25,31,1
680,710,6.0,4.66,23,0
690,780,5.0,4.47,25,1
610,740,6.0,4.02,23,0
680,720,3.0,3.57,22,0
670,680,3.5,3.35,21,0
580,710,3.0,3.85,25,0
570,690,3.0,4.07,22,0
560,730,5.5,4.38,22,0
570,710,4.0,3.65,24,0
600,700,2.0,4.23,21,0
670,750,4.0,3.33,22,1
480,720,2.5,4.38,22,0
550,750,5.5,4.16,25,0
560,680,3.0,4.6,23,0
720,790,5.0,3.97,42,1
600,750,2.5,3.63,21,1
520,800,2.5,3.34,24,0
570,730,3.5,4.2,42,0
690,760,3.0,4.76,25,1
490,730,5.5,3.98,42,0
640,800,2.0,3.73,22,1
650,680,4.0,3.77,25,0
510,780,2.0,4.37,22,0
600,700,2.5,3.48,21,0
480,680,3.0,4.56,20,0
520,790,2.5,4.42,22,0
640,720,4.5,4.68,23,0
540,680,5.5,3.75,20,0
690,700,3.5,4.31,21,0
710,710,3.5,4.72,25,0
680,760,5.0,3.53,22,1
680,720,4.0,4.85,25,0
650,760,2.5,3.72,22,1
530,750,5.5,4.25,25,0
580,770,3.0,4.79,31,0
640,720,4.5,4.23,21,0
540,680,3.5,3.74,22,0
660,770,3.0,4.72,22,1
490,750,3.0,4.77,21,0
610,680,4.0,4.45,23,0
690,770,5.5,3.31,21,1
570,740,3.0,4.24,25,0
500,700,3.0,3.79,21,0
660,690,3.5,4.75,23,0
720,710,2.5,3.36,42,0
630,710,6.0,4.34,22,0
690,760,4.0,3.54,25,1
510,780,3.0,4.33,21,0
630,750,4.5,4.04,22,1
720,780,2.0,4.09,25,1
640,770,3.5,4.14,22,1
560,750,4.5,4.63,22,0
690,690,5.0,4.69,22,0
630,770,5.0,4.79,21,1
550,710,5.5,3.69,42,0
680,720,3.5,4.05,24,0
580,700,3.0,3.95,21,0
720,780,2.0,4.09,21,1
590,770,4.5,4.1,21,0
690,760,3.0,3.92,24,1
490,710,3.0,3.57,42,0
720,770,5.5,3.3,36,1
490,780,3.0,4.14,22,0
500,730,4.5,4.15,20,0
560,680,5.5,3.37,23,0
560,710,4.0,3.61,21,0
580,690,3.0,4.47,22,0
530,770,3.0,3.4,24,0
540,730,2.0,4.73,22,0
580,770,4.0,3.82,31,0
620,780,2.5,4.5,21,1
540,700,5.0,4.06,21,0
560,800,5.5,4.56,22,0
520,800,5.0,4.73,21,0
590,770,2.0,4.15,31,0
480,720,6.0,3.87,31,0
700,740,4.5,4.52,22,0
510,790,2.5,4.4,21,0
650,770,4.0,4.4,24,1
610,800,5.5,4.78,21,1
700,720,2.0,3.64,22,0
510,680,3.5,3.93,20,0
670,680,2.0,4.77,22,0
480,770,5.5,4.33,21,0
650,720,3.5,3.34,22,0
640,750,3.0,3.44,24,1
720,730,5.0,3.45,24,0
540,750,2.5,4.15,36,0
670,730,6.0,3.61,31,0
530,740,3.5,3.44,24,0
560,730,5.5,3.54,22,0
570,700,2.0,3.62,22,0
540,770,2.5,3.47,22,0
670,720,2.0,4.76,22,0
540,780,5.0,3.94,42,0
670,720,2.5,4.48,25,0
650,690,2.5,3.31,22,0
580,720,3.5,3.87,23,0
670,720,2.5,4.46,21,0
680,730,4.0,3.81,22,0
560,760,2.5,4.06,21,0
520,760,2.5,3.98,23,0
560,710,6.0,3.5,22,0
710,740,2.0,4.54,22,0
670,770,4.0,4.76,24,1
520,780,6.0,3.36,22,0
490,680,2.5,3.58,23,0
540,700,6.0,3.69,42,0
530,690,2.0,4.3,22,0
720,730,4.0,3.39,22,0
640,800,5.5,4.6,20,1
680,720,3.0,4.02,21,0
480,720,4.0,4.12,22,0
650,800,2.5,4.23,22,1
560,690,5.5,3.45,36,0
660,740,4.5,4.62,23,0
690,760,3.5,3.85,22,1
550,800,3.0,4.08,23,0
630,770,4.5,4.25,31,1
550,720,2.0,3.46,24,0
510,790,4.0,3.54,22,0
660,780,5.5,3.31,31,1
480,750,6.0,4.47,42,0
620,780,2.0,4.01,21,1
610,710,3.5,3.95,22,0
550,690,4.0,3.5,22,0
520,710,6.0,3.67,22,0
490,730,5.5,3.69,22,0
500,720,4.5,3.73,21,0
600,770,2.5,4.8,22,1
510,790,4.0,3.82,25,0
560,690,3.0,3.98,24,0
490,720,3.5,4.85,24,0
600,690,2.0,3.49,31,0
510,770,3.5,4.31,21,0
600,730,3.5,4.03,24,0
480,720,5.0,4.13,36,0
520,760,5.0,3.82,22,0
600,700,2.0,3.69,24,0
580,710,4.5,4.74,21,0
510,780,6.0,4.4,23,0
520,690,2.5,4.26,36,0
600,680,6.0,4.59,31,0
590,740,4.0,4.63,22,0
600,680,5.5,4.32,23,0
560,770,4.0,3.94,25,0
530,770,4.5,3.96,21,0
480,770,5.5,3.75,25,0
680,770,4.5,4.28,22,1
640,760,2.5,3.79,25,1
550,680,4.5,4.44,21,0
720,710,2.5,4.67,25,0
500,730,2.0,4.79,22,0
540,760,3.5,4.46,20,0
710,780,2.5,4.61,31,1
490,770,3.0,4.56,24,0
550,710,5.5,4.27,23,0
630,760,3.5,3.46,24,1
690,710,4.5,3.85,23,0
610,700,4.0,3.78,21,0
700,760,5.5,4.25,24,1
520,780,2.0,4.04,31,0
520,780,6.0,4.46,23,0
690,710,6.0,3.44,31,0
690,700,4.5,4.0,23,0
560,770,2.5,3.61,21,0
560,710,4.5,3.54,21,0
620,730,4.0,4.48,21,0
670,740,3.5,3.54,25,0
600,730,6.0,3.52,25,0
510,740,4.5,3.35,42,0
540,710,4.5,4.21,22,0
600,730,5.0,3.89,24,0
500,750,5.0,4.4,21,0
600,750,3.5,3.77,22,1
660,700,4.0,4.26,24,0
580,780,3.5,4.78,22,0
670,690,3.5,4.48,24,0
660,760,4.5,4.4,23,1
720,710,5.5,3.88,22,0
580,770,5.0,4.83,36,0
650,690,6.0,3.93,25,0
610,690,6.0,3.58,24,0
680,720,5.0,4.12,22,0
720,690,2.0,3.53,21,0
550,730,5.0,3.6,21,0
650,740,2.0,4.11,21,0
490,760,3.0,4.52,24,0
480,770,3.0,4.67,22,0
590,770,4.0,4.51,23,0
540,750,3.5,3.57,22,0
600,720,2.5,4.82,24,0
650,800,4.0,3.33,20,1
520,750,5.0,4.13,31,0
580,770,5.5,3.68,21,0
480,680,3.0,4.74,23,0
600,690,6.0,4.49,22,0
570,700,3.0,3.43,31,0
530,740,6.0,4.82,22,0
550,720,3.0,3.7,42,0
710,770,3.5,3.97,23,1
560,710,3.0,3.31,23,0
540,710,5.5,4.06,31,0
720,790,2.0,4.05,23,1
660,690,6.0,3.38,25,0
720,770,4.0,3.31,24,1
690,690,4.0,4.51,23,0
630,710,5.0,4.04,23,0
690,780,4.0,4.68,25,1
480,720,4.5,3.53,20,0
500,710,4.0,4.79,20,0
620,790,3.0,4.64,31,1
550,750,5.5,3.82,24,0
570,780,3.5,4.72,31,0
710,690,2.0,3.59,22,0
620,740,3.0,3.34,21,0
540,760,2.5,3.85,21,0
700,780,6.0,4.22,22,1
610,760,2.5,4.09,42,1
480,720,2.0,4.54,25,0
540,770,2.5,3.78,22,0
570,800,6.0,4.33,23,0
670,770,4.5,3.51,25,1
510,710,4.5,4.33,23,0
650,790,2.0,4.38,25,1
650,750,4.0,4.04,31,1
690,770,2.5,4.79,22,1
520,790,3.0,4.44,24,0
490,780,6.0,4.74,22,0
630,690,3.0,4.77,25,0
540,770,4.0,3.83,21,0
670,780,3.5,4.2,21,1
640,780,4.0,4.47,23,1
530,700,5.0,3.95,21,0
550,710,6.0,4.23,23,0
500,800,3.5,3.9,24,0
710,710,5.0,4.61,42,0
670,770,4.5,4.56,22,1
550,750,2.5,3.76,21,0
610,720,3.0,4.75,23,0
610,780,4.5,4.82,36,1
640,700,5.0,4.07,22,0
580,730,5.0,4.36,42,0
500,680,4.0,3.43,22,0
690,750,4.0,3.65,21,1
490,700,4.0,3.88,42,0
720,690,4.0,4.82,23,0
680,680,3.0,3.47,24,0
510,770,3.5,3.54,42,0
580,690,3.5,3.9,22,0
630,780,5.0,3.93,24,1
530,800,5.5,3.4,42,0
610,760,4.5,3.52,22,1
620,760,5.0,3.36,20,1
700,760,2.0,3.34,25,1
640,720,4.5,4.05,23,0
490,750,2.5,4.32,23,0
570,780,3.0,4.7,42,0
680,680,6.0,4.22,22,0
640,690,3.0,3.45,23,0
510,680,5.5,4.13,24,0
500,780,2.5,4.83,24,0
670,710,3.5,4.13,22,0
670,740,5.5,4.61,24,0
680,680,3.5,3.9,24,0
560,720,2.0,3.77,24,0
660,770,4.5,3.79,23,1
640,780,3.5,4.75,22,1
570,690,5.0,4.55,25,0
670,680,4.0,4.46,22,0
700,770,2.0,4.21,24,1
580,760,3.0,3.65,23,0
590,720,3.5,4.58,21,0
580,740,5.0,4.33,20,0
620,710,3.5,4.62,24,0
670,770,6.0,3.98,21,1
630,710,5.5,4.61,23,0
600,710,4.0,4.82,23,0
590,740,4.0,3.57,21,0
500,700,6.0,4.35,24,0
580,720,4.5,4.24,22,0
620,750,2.5,4.43,23,1
680,780,5.5,4.12,21,1
640,750,4.5,4.51,23,1
570,770,6.0,4.26,23,0
550,710,3.5,4.39,22,0
520,800,2.0,4.68,25,0
640,790,2.0,3.39,42,1
510,690,3.0,3.91,23,0
490,780,6.0,4.1,20,0
550,680,3.5,4.16,21,0
620,760,2.5,3.7,23,1
490,690,2.0,4.42,21,0
560,680,4.0,3.58,24,0
550,730,4.0,3.91,21,0
700,740,4.5,4.55,25,0
660,730,6.0,4.23,23,0
690,740,4.0,3.84,23,0
690,710,2.5,4.8,22,0
480,790,4.0,3.31,23,0
700,690,2.0,4.77,22,0
530,750,5.0,4.18,23,0
560,800,4.0,3.33,31,0
510,760,5.0,3.81,24,0
710,750,6.0,4.0,23,1
540,700,3.5,4.26,24,0
600,750,6.0,3.7,22,1
710,690,2.5,3.83,25,0
600,680,5.5,4.21,24,0
540,740,5.5,3.85,22,0
500,750,2.5,4.32,22,0
680,690,2.5,3.52,24,0
500,700,2.0,4.84,22,0
600,770,5.5,3.56,22,1
560,680,5.0,4.19,23,0
680,740,4.0,4.48,42,0
520,720,4.5,4.58,22,0
580,710,3.0,3.72,21,0
630,750,5.5,3.78,24,1
520,800,3.0,4.12,23,0
480,710,2.0,4.19,23,0
640,780,3.5,4.83,36,1
680,740,4.5,4.7,21,0
490,720,2.5,3.64,23,0
500,740,6.0,3.4,22,0
490,680,5.5,4.43,22,0
580,750,2.5,3.84,25,0
620,720,6.0,4.29,23,0
490,760,6.0,3.74,21,0
600,700,6.0,3.41,22,0
580,800,5.5,4.62,24,0
530,790,3.0,3.83,21,0
500,740,3.0,4.53,20,0
540,800,5.5,4.32,24,0
710,710,5.0,3.35,24,0
540,710,3.0,3.82,24,0
540,690,4.0,4.15,21,0
640,750,3.5,4.66,25,1
680,780,3.5,3.93,42,1
630,680,2.0,3.34,36,0
550,800,5.0,4.57,22,0
580,740,6.0,3.34,22,0
670,770,2.5,4.14,21,1
580,790,3.0,3.62,21,0
550,760,5.0,3.85,23,0
570,780,4.0,4.34,25,0
540,700,6.0,3.99,21,0
600,730,5.0,3.84,23,0
570,800,2.5,3.71,22,0
570,790,3.5,4.21,25,0
650,780,4.0,4.47,36,1
650,770,5.0,3.83,23,1
490,750,5.0,4.59,23,0
720,760,3.5,3.8,20,1
670,710,3.0,4.34,25,0
640,760,3.5,4.39,24,1
670,740,2.5,3.63,21,0
680,780,3.0,3.75,22,1
490,790,3.0,4.45,21,0
590,740,3.0,3.92,22,0
540,760,4.0,4.68,23,0
670,720,5.0,3.63,22,0
540,770,3.0,4.04,25,0
550,690,3.5,3.73,23,0
570,700,3.0,4.28,22,0
540,770,6.0,3.48,42,0
680,700,3.0,4.8,31,0
480,700,4.5,3.38,42,0
540,770,6.0,3.68,25,0
580,760,3.0,3.67,21,0
580,760,4.5,4.45,22,0
640,780,4.0,3.65,36,1
530,690,2.0,3.65,22,0
570,690,2.0,4.44,25,0
670,790,6.0,3.65,25,1
550,700,6.0,4.74,42,0
650,730,4.0,3.9,23,0
690,800,5.5,3.88,22,1
500,690,4.5,4.31,23,0
550,750,6.0,4.14,24,0
640,800,3.0,4.37,23,1
630,800,2.5,4.26,23,1
690,710,6.0,4.67,24,0
620,720,4.5,4.07,22,0
580,770,4.0,3.84,42,0
490,680,5.0,4.67,24,0
480,790,4.5,3.6,25,0
490,800,6.0,4.39,31,0
570,700,3.0,4.14,31,0
670,700,3.5,3.57,22,0
680,800,4.0,4.83,22,1
490,790,5.5,4.85,22,0
610,750,3.0,4.11,42,1
490,770,3.0,4.51,25,0
500,760,2.5,3.89,42,0
650,750,4.5,4.39,42,1
530,760,6.0,3.47,36,0
670,730,2.5,3.5,36,0
620,770,2.0,4.23,31,1
660,720,2.5,3.63,25,0
550,760,3.5,4.11,25,0
560,680,2.0,3.5,22,0
490,780,5.0,3.35,22,0
560,780,5.5,4.04,42,0
550,770,6.0,4.27,22,0
610,700,4.5,3.95,24,0
540,740,3.0,3.4,23,0
720,710,3.5,3.64,25,0
530,800,5.0,4.34,24,0
590,690,6.0,4.62,23,0
590,710,3.5,3.31,20,0
510,750,5.5,4.56,31,0
500,720,5.5,3.92,31,0
720,700,3.5,4.05,25,0
630,790,4.5,3.36,22,1
560,770,6.0,3.64,23,0
590,720,4.0,3.78,42,0
480,720,2.0,3.32,24,0
710,730,2.5,4.74,22,0
620,760,6.0,3.82,25,1
500,800,6.0,3.68,31,0
590,730,4.5,4.64,24,0
610,720,2.0,4.27,21,0
590,710,2.5,3.85,22,0
690,770,4.5,3.3,22,1
600,700,2.5,3.36,21,0
520,700,6.0,3.52,24,0
600,680,2.0,3.48,22,0
510,780,4.0,4.4,21,0
700,750,3.5,4.66,21,1
630,760,5.0,4.09,25,1
690,710,4.0,3.37,21,0
630,790,2.0,4.24,22,1
700,720,3.0,4.67,21,0
570,780,6.0,3.45,42,0
710,680,2.5,4.53,22,0
480,800,2.5,4.02,23,0
480,680,4.5,3.78,36,0
640,790,4.5,4.47,22,1
690,740,4.0,3.3,23,0
580,770,2.0,3.51,21,0
520,770,2.5,3.53,25,0
500,700,5.5,3.95,24,0
700,740,4.0,4.65,20,0
720,800,5.0,4.55,22,1
680,690,4.5,3.43,21,0
660,710,3.0,4.42,22,0
590,740,4.0,4.06,24,0
620,770,3.5,3.39,21,1
670,750,3.0,3.75,25,1
520,770,4.5,3.96,24,0
660,770,5.0,4.4,21,1
490,680,2.5,4.34,25,0
680,700,6.0,4.05,36,0
560,720,2.5,3.8,24,0
680,690,3.0,4.33,22,0
670,800,3.0,3.34,31,1
700,770,3.0,4.66,24,1
660,680,4.5,3.66,21,0
480,710,3.0,3.71,23,0
670,700,5.0,4.47,24,0
640,740,3.0,4.32,20,0
570,770,3.0,4.45,22,0
520,760,3.5,3.39,36,0
690,710,2.0,4.53,23,0
580,750,5.5,3.53,25,0
660,770,3.5,4.49,42,1
690,710,3.5,3.47,21,0
600,790,2.5,4.39,24,1
610,700,6.0,3.87,22,0
560,730,3.5,4.0,21,0
660,740,3.5,3.98,36,0
650,680,3.0,3.72,22,0
580,750,2.0,4.6,22,0
710,700,2.5,4.39,21,0
580,790,5.5,4.14,25,0
510,680,5.5,4.22,20,0
670,730,5.5,3.35,24,0
690,700,3.5,4.65,24,0
570,690,3.0,3.59,24,0
590,750,3.5,3.31,25,0
550,720,5.5,3.88,22,0
570,780,2.0,3.96,42,0
620,710,2.5,4.45,42,0
710,680,5.0,3.75,23,0
